review_id,user_id,comment,date,source
1054,user_00050,"Обучаюсь на платформе с января 2023 года профессии Интернет —маркетолог с нуля. Процесс мне очень нравится, учусь в своем темпе. Радует практически круглосуточная поддержка кураторов в чате. Подскажут не только по учебе, но и в работе, так как многие ведут параллельно с обучением свой бизнес. Лекции обновляются поэтому идём в ногу со временем. Сама подача материала доступная и четкая, все по делу, много бонусного материала и кураторы подкидывают где и что ещё почитать. Атмосфера дружелюбная, всегда поддержат в учебе, но я мотивацию ни разу не теряла, так как мне очень нравится учиться со Skillbox, защитила итоговую, вышла на специализацию, немного подрабатываю в Контексте, а я пришла с нуля, планирую углубляться. Также на платформе предлагают вакансии и стажировку. Категорически рекомендую)",2/2/2024,sravni.ru
694,user_00039,"Всем привет! Обучаюсь на курсе «Инженер по тестированию: с нуля до middle» в НЕТОЛОГИИ с августа 2023 года. Не буду говорить что профессии в сфере IT это перспективно, возможен свободный график работы. Об этом вы прочтете в любом рекламном буклете или в ТГ-канале на этутематику. Опишу свои ощущения: Учеба затягивает, наставники всегда готовы помочь. Бывали случаи, что увлекался практическими работами до поздна, писал ночью преподавателю и он мне в течении нескольких минут отвечал. Был очень удивлен. Если касаться квалификаци преподавателей, то все с кем контактировал (много кого помучал своими вопросами) являются профессионалами своего дела, так сказать «играющий тренер» учат профессии в свободное время от выполнения на практике этой профессии. Практические заданий много, но они спланированы к выполнению по схеме «от простого к сложному», адекватные дедлайны. В целом, процессом обучения доволен, советую пользоваться услугами НЕТОЛОГИИ. Забыл сказать! При покупке курса беспалатно получил еще один курс по выбору, но в оффлайн формате, который будет открыт 3 года. Останавливаться не планирую! Спасибо Нетология! Развиваюсь!",2/5/2024,sravni.ru
280,user_00420,"Купил в организации Skyeng.ru разговорные курсы на 3 месяца. В целом меня устраивало, были проблемы, но не критичные... Поскольку моя организация компенсировала мне затраты на обучения я я решил взять курсы с рассрочкой на 6 месяцев и я выбрал 32+2 с 6 месячной рассрочкой по 7870 в месяц, пытаюсь оплатить мне пишет ты должен заплатить за 2 месяца по 20000+, решил я обратится в поддержку, на что мне сказали у вас подключена коропоративная скидка и вы не можете взять в рассрочку на 6 месяц... Почему? Неизвестно... На что я сказал, хорошо отключите мне ее я хочу купить без скидки, мне отключают и внимание, после удаления скидка цена на курс снижается и становится по 6614 за месяц! Я решаю ее купить, проблема таже, опять могу купить только за 2 месяца по 20000+, пишу в поддержку и замечаю, что они вместе со скидкой удалили мою подписку на разговорные клубы, я пишу им об этом на что ответ: - Мы вам ответим не раньше чем через 2 рабочих днях, то есть они удалили подписку на выходных (именно тогда когда я и занимаюсь) и в итоге решат восстановить ее или нет только через 5 дней (включая выходные)! Подробнее Кошелек телефон Wallet Такого отвратительного отношения к покупателям я ее не встречал, вам приходит клиент готовый каждый месяц платить по 100$+ сам выбирает себе все и вместо помощи вы ему еще удаляете его текущую подписку и говори жди друг, мы тебе ответим, потом! Ужасно! Никогда в жизни не буду рекомендовать эту платформу, никому!",6/15/2024,otzovik.com
2060,user_00066,"Здравствуйте! Хочу поблагодарить создателей и спикеров курса «Интегративная нутрициология и основы немедикаментозного восстановления». Я рада, что у меня есть эти знания, я могу делиться ими и помогать людям выстраивать основы правильного питания. Когда ко мне на консультацию как к коучу приходят люди с прокрастинацией, откладыванием или отсутствием желаний, с недовольством своей внешностью, конечно же, первым делом предлагаю разобраться с водой и едой. Особенно радует возможность принимать участие в уроках и встречах в Zoom. Можно разобраться в материале подробнее и задать свои вопросы практикующим специалистам. Отдельная благодарность кураторам Академии EdPro!",4/14/2021,sravni.ru
309,user_00434,"Программа насыщенная и местами довольно сложная. Лекции интересные, есть практика и дополнительные активности. Большой плюс это четкие дедлайны по модулям и заданиям, не дают сливаться или застревать. Есть чат поддержки и постоянная обратная связь, координатор курса всегда на связи и помогает решать любые организационные моменты. Все хорошо, при этом есть ньюанс: иногда приходилось засиживаться за домашкой допоздна, но результат того стоил. Устроилась в итоге графическим дизайнером в крупную компанию, что стало для меня лучшим подтверждением пользы курса.",1/15/2026,sravni.ru
2370,user_00525,"Многие думают, что курсы = пыльный диплом в рамочке, но это не так. Тут реально можно получить профессию. Я отучилась на SEO-специалиста, прошла курс по Тильде. Важно понимать: нужно самому активно участвовать в процессе, просто сидеть и ждать, что все само придет не вариант. Оба курса достаточно неплохого уровня и помогают стартануть с чего-то маленького или получить профессию, которая будет кормить.",7/26/2025,sravni.ru
1508,user_00525,"На данный момент заканчиваю обучение в школе и хочу оставить отзыв. Мое основное образование никак не связано с IT сферой и было страшно конечно начинать с нуля обучение, но с другой стороны были почти неоплачиваемая работа по образованию и математический склад ума, поэтому и решилась. При выборе школы я начиталась отзывов о другой известной школе (что нет толкового сопровождения, криво сформулированные задания и прочее) и опять засомневалась, но именно Skillfactory мне порекомендовал друг как надежную учебную платформу. Собственно, мое впечатление: Теория изложена настолько понятным языком, что за весь курс я ни разу не столкнулась с непониманием темы. Да, есть трудный материал, но и он максимально подробно объяснен. Практических заданий много, они разные и отлично закрепляют пройденный материал Поддержка менторов и координатора курса очень оперативная: в течении пары часов все возникавшие вопросы были решены с их поддержкой Времени на прохождение модуля хватает даже если у вас работа+два ребенка+садик/школа. По большому счету, я занималась каждый день часа по три-четыре с выходными и отпуском Полезный карьерный курс с консультациями, ревью резюме и мероприятиями В общем, я очень довольна обучением в этой онлайн-школе и благодарна преподавателям и организаторам!",10/10/2023,sravni.ru
268,user_00563,"Странный подход у специалистов колл-центра, которые обзванивают по оставленной заявке на курсе. На вопрос о стоимости усиленно предлагают пробное занятие, где все расскажут (не понятно, почему нельзя сообщить расценки сразу?). Ок, при оставлении заявки на сайте я выбрала курс с гарантированным результатом +1 уровень и мол это как-то влияет на стоимость, поэтому важно ознакомительное занятие для определения уровня. На мой следующий вопрос - сориентируйте по стоимости курсов без гарантии +1 уровень, а просто самый стандартный курс занятий, оператор отключилась. Та-дам... Думала, это что-то цивильное все-таки, но теперь хочется найти альтернативу.",9/18/2025,otzovik.com
1142,user_00525,"Недавно закончила курс в скиллбокс по продвижению в инстаграм. Очень понравился формат уроков, все по делу и без воды. Есть практические работы, которые куратор подробно разбирает, помогает с вопросами. Интересный формат получения сертификата: необходимо выполнить итоговый проект и презентавать его, это помогает развить навыки коммуникации и возможность получить обратную связь от экспертов. Рекомендую площадку для качественного обучения.",10/24/2023,sravni.ru
1890,user_00287,"Курс настолько полный и профессиональный, информация подается легко и доступно. Даже самые сложные темы постарались рассказать максимально понятным языком. Больше всего конечно мне нравится когда Ксения сама рассказывает лекции, она всегда говорит своими словами и приводит примеры. Безумно полезно, несомненно стоит своих денег.",9/27/2024,otzovik.com
1413,user_00525,"Хочу выделить ключевые, на мой взгляд, преимущества платформы SMART для профессионального развития: Супервизии: Высокий уровень экспертизы. Структурированная работа в группе позволяет глубоко прорабатывать сложные случаи и получать обратную связь от разных специалистов. Практически обязательный инструмент для качественной и этичной работы. Непрерывное образование: Удобный и современный каталог курсов, который регулярно пополняется. Позволяет системно повышать квалификацию и осваивать новые направления, не выходя из личного кабинета. Клуб лояльности: Уникальное предложение на рынке. Поощрительные вебинары и лекции мотивируют на активность и дарят чувство признания со стороны платформы. Отличный способ бесплатно получить дополнительные знания от топовых спикеров. Для меня SMART стала не просто агрегатором клиентов, а полноценной средой для роста, где созданы все условия для того, чтобы оставаться современным и востребованным специалистом.",9/11/2025,sravni.ru
1853,user_00368,"Я давно хотела глубже изучить женскую гормональную систему и с января 2024 стала искать курсы по многим школам нутрициологии, но так как в Проздоровье я обучалась на интегративного нутрициолога в 1 потоке и уже знала уровень знаний и сколько информации они дают в уроках, то даже и сомнений не было, что пойду к ним. Оставалось только дождаться марта и приступить к обучению. Попала к ним в первый поток. Не пожалела ни разу, что выбрала именно их. Анастасия Лежнина хранитель огромных знаний о женском здоровье. Все уроки на доносятся на доступном языке, без сложных медицинских терминов. Понимаешь все с первого раза и это все откладывается в голове. Наполненность курса достаточная, чтобы разобраться в своем здоровье и в дальнейшем помогать другим девушкам, женщинам. Также очень понравилось, что были приглашенные спикеры: врачи и помогающие специалисты. Они уже со своей точки зрения рассказывали про то или иное состояние организма. Очень много информации для себя подчерпываешь из интервью. Только вот курс чутка затянулся и вместо мая, мы закончили обучение в июле. Но для меня это не имело значения, так как не люблю заниматься в режиме цейтнота. Так у меня всегда была возможность перечитать конспекты, да и заниматься ведением клиентов.",8/20/2024,otzovik.com
959,user_00650,"Решение сменить профессию на маркетолога возникло из желания расширить свои знания и перейти в более динамичную и перспективную отрасль. Я долгое время работал в области системного администрирования и технической поддержки, но почувствовал, что мой потенциал и интересы лучше сочетаются с маркетингом. По совету друзей и коллег я выбрал Skillbox из-за их репутации в области онлайн-образования и актуальности программ обучения. После завершения курса по маркетингу в Skillbox я заметил значительные изменения в своей карьере. Полученные знания помогли мне успешно адаптироваться к новой профессиональной среде и начать работать в агентстве недвижимости в Сочи. Я стал более уверенным в своих навыках в настройке рекламы в Google Ads и Яндекс. Директ, что позволило мне достигнуть лучших результатов в своей работе и привлечении клиентов. Школа предлагает отличную реферальную программу, которая позволяет студентам получать дополнительные возможности для развития и скидки на следующие курсы. Я активно использовал эту программу, приглашая своих коллег и друзей, и они также были впечатлены качеством обучения и профессионализмом преподавателей. Это помогло не только мне, но и моим знакомым обрести необходимые знания и навыки для успешной смены профессии или улучшения текущей карьеры. В общем, я без колебаний могу рекомендовать Skillbox как надёжного партнёра в образовательной сфере, который поможет вам достичь новых высот в вашей карьере.",7/13/2024,sravni.ru
2359,user_00640,"Прохожу обучение по программе Soft Skills for Hard Times. Курс включает в себя комплект курсов. Во время обучения прочитал книгу Эмоциональный интелект, за что благодарю преподователей курса. Подача материала грамотная и понятная, сразу применяю на практике в жизни. Работать с платформой удобно, кураторы в чатах отвечают оперативно. По окончинию каждго курса выдается сертификат.",10/27/2023,sravni.ru
1860,user_00402,"Курс ""Формула Здоровье"" в Академии PRO-Здоровье - это эффективная программа обучения, которая реально помогает улучшить здоровье, приобрести знания по его восстановлению и профилактике. В данной программе интересные лекции (видео материалы и конспекты), практические задания и связь с куратором-нутрициологом, который после разбора анализов дает план-рекомендации (интерпретация анализов, режим дня, меню по питанию и водному режиму, прием нутрицевтиков), а так же отвечает на все вопросы в период обучения.",8/7/2024,otzovik.com
63,user_00273,"Смотрю на вещи изнутри. Проработал в SkyEng преподавателем Английского языка для взрослых в течение 9 с половиной месяцев. За это время видел живого человека в роли менеджера, занимающимся моими проблемами, всего 2 раза только в начале. Отношение к преподавателям - как к расходному материалу. Зарплаты очень маленькие. Компания берет за 50 минут урока с клиентов по 1500 р, учитель получает за проведенный урок 356 р. При этом каждый преподаватель должен быть оформлен как самозанятый, т. е. та контора не несет никакой социальной ответственности и не платит налоги за своих пехотинцев-учителей. Казалось, за огромную маржу можно было бы хотя бы уважительно относиться к учителям-идиотам, которые на это соглашаются. Но нет. Менеджеры отстраненные и злые. На вопросы в мессенджере отвечает робот. Менеджеры злые на клиентов, потому что те холодные к их предложениям, злые на учителей, которые совершенно очевидно недовольны управлением. Автоматизация платформы ужасная. Постоянно приходит уведомление о том, что Вы что-то не так делаете. Но когда пытаешься обратиться с вопросом по неверному заполнению Расписания, молодые зеленые менеджеры, у которых голова росла в пластмассовом тазике, без всякого уважения к старшим отсылают к инструкциям, в которых нет решений насущных вопросов, - абсолютно не помогают. Самое неприятное - с каждым новым обращением подсовывают нового зеленого аля гоблина, который не знает ничего, как только скидывать ссылки на правила компании. То есть у этой организации нет человеческого лица. Множественные нарушения законов РФ: как в плане закона о потребителях - компания снимает с клиентов деньги за непредоставленные услуги и не возвращает их, если клиент требует их вернуть; так и в плане управления сотрудниками-учителями. О социаальных мерах для учителей - забудьте. Среди тех регулярно происходят бунты и растут бесконечные жалобы, а потому менеджеры ведут себя с ними отвратительно, бесчеловечно. А если Вы спросите про контент, которым пичкают студентов взрослой категории, о... тут разверзнется пасть ада! Есть большие вопросы к тому, с помощью чего преподаются материалы. В текстах навязчиво регулярно попадаются пункты либерастической повестки. Абсолютно ноль материалов о России, появилась гендерная повестка. В превеликом преизбычестве навязываются экологические пунктики враждебных государств. Вообще экологическая тема с подспудным внушением вины присутствует очень ярко. Есть проблемы с личной информацией участников всей этой вакханалии. Все уроки записываются, при этом в диалогах очень много личных вопросов к клиентам, когда идет общение на уроке. Непонятно, зачем, непонятно, что они потом делают с этой личной информацией. Ну и, наконец, очень просил бы проверить содержание учебных материалов на предмет лояльности России и ее государственности!",5/17/2024,otzovik.com
594,user_00264,"Привет! Учусь на UX\UI-дизайнера уже два месяца. До начала обучения работала редактором-переводчиком. Выбрала именно этот курс, потому что всегда хотела войти в сферу дизайна и IT. Поэтому дизайнер интерфейсов стал тем самым идеальным выбором. Сразу хочется похвалить спикеров — интересная подача материала, много наглядных примеров. Времени на обучение хватает — занимаюсь 6-7 дней в неделю по 1-2 часа. В усвоении материала помогают доп. Материалы, которые предлагают преподаватели. Так как до начала обучения не имела никакого отношения к сфере UX-дизайна, изучение Figma вызвало определенные сложности, но уже сейчас легко могу создавать несложные макеты сайтов и приложений.",11/9/2022,sravni.ru
1271,user_00525,"Прохожу обучение в Институте психологии Smart по программе Семейная психология (1300 ч.). Нравится теоретическая наполняемость курса, которую можно осваивать в удобное для меня время. Это важно, т. К. Нахожусь в отпуске по уходу за ребёнком. Практические занятия и интенсивы в онлайн формате позволяют с первого месяца обучения погружаться в работу психолога. Живое общение с педагогами и другими студентами помогает в понимании темы, отработке материала, формировании навыков. На данный момент получаю удовольствие от образовательного процесса!",2/5/2026,sravni.ru
1756,user_00558,"Недавно закончила курс, сейчас жду диплом. Электронный уже прислали. Из плюсов: Отдельный мессенджер разными чатами: с сокурсниками (где все друг другу помогают решить задачи), с преподавателем, информационный. Одни вы точно не останетесь, это мотивирует. Изложение материала от простого к сложному. По возрастанию сложности задачи в тренажере, где отрабатываются навыки. Возможность проходить курс в своем темпе. Оплата частями по Яндекс сплит. Минус: Основную часть надо пройти за 3 месяца. При сильной загрузке на работе, это мало. Поэтому срок для получения диплома я бы все же увеличила",7/26/2023,sravni.ru
600,user_00149,"Полгода учусь на курсе «Моушн-дизайн», спустя 3 месяца набрался опыта и портфолио и начал брать заказы по After Effects. Очень клиентоориентированная система, кураторы отвечают быстро и чётко, никогда не остаётся вопросов Для людей, которые боятся, что перегорят, забросят или не будут успевать, предусмотрена удобная функция перевода в более ранний поток, если вдруг кто-то отстал. Перевод пару раз бесплатный, но я не думаю, что кто-то будет отставать чаще. Сам лично однажды воспользовался и не жалею. Точно подойдёт для творческого человека, который боится цифрового пространства P. S. Удобный формат проверки домашнего задания. Полноценный видео фидбэк от проверяющего, это вообще шик",10/21/2024,sravni.ru
1854,user_00427,"Недавно закончила академию, взяла первых клиентов, хотя сначала хотела получить знания для себя и семьи. Сейчас понимаю, что хочу нести эти знания в массы. Понравилось, что обучение длится год, разбирается много тем. Некоторое, конечно, непонятно. И тут я жалею, что нет мед. образования. Очень бы помогло углубиться в процессы. Школу выбрала из-за Ксении. Мне нравится ее подход, подача информации. Я даже не смотрела никакие другие школы. Решила, что как только закрою рассрочку за обучение, возьму новое. Благодарна тьюторам, которые сопровождали. Отвечали на вопросы, комментировали наши назначения. Очень помогает общий чат, где можно найти что-то новое для себя. В общем, точно рекомендую!",8/19/2024,otzovik.com
1942,user_00662,"В моей карьере пришло время для новых вызовов, и я решил освоить курс по фэшн-стилистике в Talentsy. Программа оказалась очень масштабной и практичной. Каждое занятие было насыщенным и информативным, с множеством видео и интерактивных заданий. Кураторы курса всегда были готовы помочь и подсказать, даже когда возникали сложные вопросы. Особенно понравилось, как они организовали работу на съемочной площадке, что дало мне реальный опыт взаимодействия с клиентами и моделями. После окончания курса я сразу начал применять полученные знания на практике, уверенно чувствуя себя в новой роли стилиста. Это обучение значительно расширило мои профессиональные горизонты и добавило уверенности в свои силы.",5/2/2024,sravni.ru
517,user_00050,"Я дизайнер полиграфии и логотипов уже больше десяти лет. В период отпуска по уходу за ребенком решила повысить квалификацию и разобраться в смежном сегменте. Обучение неплохо вписалось в график молодой мамы, училась без особого напряга. Курс неплох — он не сделает вас супер-профессионалом за несколько месяцев, но даст необходимую для вхождения в профессию базу и первые наработки для портфолио. Остальное зависит от вас — навыки нужно будет в дальнейшем развивать самостоятельно. Уроки сжатые, без воды и строго по делу, после каждого модуля практическое задание, которое проверяется и дается обратная связь. Дается много ссылок на дополнительную литературу и сторонние ресурсы, чтобы вы смогли глубже разобраться в предмете. Кроме того, можно получить карьерную консультацию и помощь в трудоустройстве по окончании курса.",5/19/2023,sravni.ru
1215,user_00050,"Будучи мамой двоих разнополых подростков, любимой женой и дочерью, занимая руководящую должность, я решила поменять свою жизнь. Решила, что пора жить так, как хочется самой, понять, что именно хочу «Я». Приняла и осознала, что решение многих задач в работе требуют большого эмоционального ресурса, а так же имеет отрицательные отголоски в семье. Речь шла о здоровье. Поняла, что проблема во мне! Начала с «психологической поддержки» для себя, а так как мне комфортно работать с людьми, помогать и своим клиентам понять себя, любить себя, сделать жизнь лучше и комфортнее. Рассмотрев в интернете разные предлагаемые варианты, я остановилась на программе Смарт. Обсудив со специалистом условия обучения, свои предпочтения, мною было принято решение в пользу квалификационной программы — практический психолог, (1300 часов) 14 месяцев, по итогу выдается диплом. Получив доступ к платформе, я увидела процесс обучение в новом «свете»! Как здорово иметь возможность планирования своего учебного процесса, участвовать в практической работе в тройках, супервизиях, интенсивах, практикумах, слушать публичные лекции, открытые уроки, общаться с коллегами, иметь возможность получать всю необходимую информацию по обучению и обучающему процессу. Преимущество института — «заморозка, что позволило мне без стресса вернуться к программе обучения. Я знаю, что всегда есть обратная связь и поддержка. Круто иметь возможность саморазвития и финансовой стабильности, учимся работать по специальности, делимся опытом! Я поняла, что просто обречена на успех! Я поняла, что-то, что я не знала, я просто не умела, а сейчас учусь этому! После 6 месяцев обучения я планирую начать свою карьеру, уже в новом для меня направлении — „практический психолог“, буду использовать наработанные в практики техники консультирования, помогать своим клиентам сделать их жизнь качественнее.",2/19/2026,sravni.ru
2382,user_00525,"SkillBox — топ! Прошла курс по дизайну — впечатлена! Материалы крутые, кураторы всегда на связи, практика реальная. Благодаря обучению уже работаю в новой сфере. Однозначно рекомендую тем, кто хочет прокачать свои навыки! 5/5",10/1/2025,sravni.ru
743,user_00525,"Прошёл курсы переквалификации на профессию «Разработчик С„ от Нетологии. Обучением полностью доволен. Мне понравились как сам курс, так и платформа Нетология. По курсу могу отметить, что знаний и опыта от материалов курса и практических заданий достаточно для трудойстройства на работу по вакансиям, требующим знания С. Когда поступал на курс, то не знал, какое направление программирования на С++ выбрать для трудойстройства, но курс содержит в себе кроме самой базы (без которой не возьмут на работу, связанной с программирование на С) ещё и модули по PostgreSQL, Qt, Arduino, Unreal Engine 5, пройдя которые можно для себя понять, что больше нравится. Устроился на работу, которая меня удовлетворила как материально, так и морально, когда начал проходить Qt. Мог бы и раньше, но не получалось найти вакансий на 20 ч, позволяющей совмещать работу, учёбу в ВУЗе и переквалификацию на разработчика С. Сама учёба на курсах несложная, были модули, которые трудно давались, например, алгоритмы или многопоточка, но алгоритмы и многопоточное программирование сами по себе очень не просты. Если возникали вопросы, то можно было их задать как на самой платформе Нетология, так и в чате в Discord. Ответы преподаватели, координаторы и аспиранты давали довольно быстро и качественно. По платформе Нетология могу сказать, что атмосфера очень дружелюбная, если есть вопросы, то на них получаешь ответы без какого-либо дискомфорта от общения. В итоге, о курсе „Разработчик С++“ и о платформе Нетология впечатление сложилось очень положительное.",4/27/2024,sravni.ru
965,user_00554,"Давно была мысль, что уметь что-то руками в диджитал сфере, это серьезный такой тыл и возможность регулировать свой доход, потому что если ты просто маркетолог, то в регионах собственник это слышит как «бесполезный человек, который рисует картиночки и заказывает визитки». Т. К. Я работала когда-то в интернет-агентстве и продавала контекст, SEO и медийку, то уже была знакома, что это и как это. Года два думала, что надо пойти учиться, но всегда были отговорки, что это сложно, нет денег и т. Д. Я купила курс, работала сначала маркетологом в SKODA, потом перешла в девелопмент. Через 1,5 года появилось вакансия интернет-маркетолога в моей же компании и я перешла на эту должность. Моя компания компенсировала мне 50% обучения. Таким образом, я отбила весь свой курс в первый же месяц работы по специальности. А потом я стала брать доп. Проекты и мой ежемесячный доход увеличился В 2,6 раза (!) По сравнению с 2019 годом. Работая уже 2 года официально на должности интернет-маркетолог и ведя доп. Проекты, я до сих пор иногда обращаюсь к видеоурокам skillbox, если что-то забыла. Курс дает такую серьезную подготовку и всякие бонусные курсы, что сумма за обучение более, чем адекватная. Рекомендую всем!",10/25/2023,sravni.ru
